date,product,quantity,price,customer_id,sales
2026-01-22 02:43:07.948228,Teclado,3,1853.0842886853811,4783,5559.252866056144
2025-08-14 02:43:07.948228,Laptop,6,1058.407189420744,2359,6350.4431365244645
2025-06-14 02:43:07.948228,Monitor,8,278.2756053146322,1066,2226.2048425170574
2025-12-12 02:43:07.948228,Monitor,7,1079.9465567748834,2516,7559.625897424185
2025-07-12 02:43:07.948228,Webcam,3,297.4020147230319,2673,892.2060441690958
2025-09-10 02:43:07.948228,SSD,8,1205.3622843939897,2777,9642.898275151918
2025-12-01 02:43:07.948228,Headset,2,990.8614680289427,1966,1981.7229360578854
2025-09-19 02:43:07.948228,SSD,9,1264.0220257739243,4284,11376.198231965318
2025-07-19 02:43:07.948228,Laptop,4,69.5916130569216,3228,278.3664522276864
2025-06-29 02:43:07.948228,Teclado,1,429.93895872795997,2789,429.93895872795997
2025-12-09 02:43:07.948228,Monitor,8,1008.0943422286553,1612,8064.754737829242
2025-07-07 02:43:07.948228,SSD,7,1903.481945098813,2886,13324.373615691691
2025-05-04 02:43:07.948228,Laptop,5,798.0376286925589,2622,3990.1881434627944
2025-09-18 02:43:07.948228,Monitor,5,877.5254508045876,1696,4387.627254022938
2025-07-27 02:43:07.948228,Teclado,7,1443.6573735629133,3650,10105.601614940393
2025-05-21 02:43:07.948228,SSD,5,1227.3958767079303,3295,6136.979383539651
2025-12-12 02:43:07.948228,Monitor,8,632.9059926917498,2237,5063.2479415339985
2025-03-21 02:43:07.948228,Headset,6,851.0919713564841,3406,5106.551828138905
2025-10-23 02:43:07.948228,RAM,5,474.51460777160327,1248,2372.5730388580164
2025-11-19 02:43:07.948228,Headset,9,1933.7418453039068,1637,17403.67660773516
2025-05-21 02:43:07.948228,Webcam,2,304.73704403685144,4994,609.4740880737029
2025-05-09 02:43:07.948228,Webcam,1,775.0817299045179,1949,775.0817299045179
2025-05-21 02:43:07.948228,Monitor,8,100.38599582902182,2904,803.0879666321746
2025-04-19 02:43:07.948228,RAM,3,482.47000927041546,4587,1447.4100278112464
2025-08-03 02:43:07.948228,Laptop,7,1571.9187198413022,2111,11003.431038889115
2025-05-21 02:43:07.948228,Headset,8,442.29170296331495,3710,3538.3336237065196
2025-01-30 02:43:07.948228,Laptop,6,206.1236349314829,1175,1236.7418095888975
2025-06-07 02:43:07.948228,RAM,9,975.1837006968204,1722,8776.653306271384
2025-09-05 02:43:07.948228,Laptop,7,69.44000773231107,3473,486.0800541261775
2025-03-23 02:43:07.948228,RAM,5,215.2940011313497,4842,1076.4700056567485
2026-01-06 02:43:07.948228,Monitor,8,1624.8704456478015,4674,12998.963565182412
2025-09-09 02:43:07.948228,Laptop,2,1554.3730224762326,1770,3108.746044952465
2025-09-10 02:43:07.948228,Headset,7,1834.5206997895473,2947,12841.64489852683
2025-06-03 02:43:07.948228,Teclado,4,1716.3051000259616,1702,6865.220400103846
2025-06-07 02:43:07.948228,Webcam,9,1382.1923483176454,3128,12439.731134858808
2025-03-22 02:43:07.948228,Teclado,1,152.04907173629255,1926,152.04907173629255
2025-07-19 02:43:07.948228,Laptop,7,1576.5548050739822,1137,11035.883635517876
2025-09-03 02:43:07.948228,Teclado,6,1698.746081139093,4504,10192.476486834557
2025-07-07 02:43:07.948228,Headset,8,1608.210184255311,3517,12865.681474042489
2025-08-14 02:43:07.948228,Headset,5,1041.5341188506509,3397,5207.670594253254
2025-10-02 02:43:07.948228,Laptop,1,504.15858536648926,2149,504.15858536648926
2025-12-18 02:43:07.948228,Monitor,1,1698.3934525930172,4952,1698.3934525930172
2025-08-19 02:43:07.948228,Teclado,9,1467.96747899327,2940,13211.707310939431
2025-07-31 02:43:07.948228,Monitor,6,1962.4842900582605,2891,11774.905740349563
2025-05-31 02:43:07.948228,Monitor,5,353.6005656240692,4380,1768.0028281203458
2025-10-10 02:43:07.948228,RAM,1,490.0459369515074,2878,490.0459369515074
2025-11-18 02:43:07.948228,Mouse,6,463.00639226893026,2253,2778.0383536135814
2025-11-04 02:43:07.948228,Laptop,6,1595.4525468616066,2483,9572.71528116964
2025-12-19 02:43:07.948228,Webcam,3,414.4692280777304,2368,1243.4076842331913
2025-05-06 02:43:07.948228,Headset,8,179.9866681554469,1309,1439.8933452435751
2025-08-14 02:43:07.948228,Headset,1,1997.1935728419758,2043,1997.1935728419758
2025-09-25 02:43:07.948228,Laptop,1,98.39356231804084,4952,98.39356231804084
2025-06-21 02:43:07.948228,RAM,6,1678.725917309788,4632,10072.355503858727
2025-05-05 02:43:07.948228,SSD,1,762.4653410237729,4049,762.4653410237729
2025-08-17 02:43:07.948228,SSD,6,1691.1501465277397,2670,10146.900879166438
2025-06-01 02:43:07.948228,SSD,1,1131.5099578617328,2564,1131.5099578617328
2025-08-03 02:43:07.948228,RAM,6,1808.1808974984021,2583,10849.085384990412
2025-12-20 02:43:07.948228,Webcam,3,1856.076323508522,2500,5568.228970525566
2026-01-12 02:43:07.948228,Headset,8,67.74145349751319,3316,541.9316279801055
2025-10-14 02:43:07.948228,Laptop,6,197.05374318593712,4074,1182.3224591156227
2025-06-25 02:43:07.948228,RAM,1,538.1995226631682,1769,538.1995226631682
2025-10-07 02:43:07.948228,Headset,5,1355.1650619088282,1015,6775.825309544141
2026-01-09 02:43:07.948228,Monitor,8,1782.1307831974368,1605,14257.046265579495
2025-06-24 02:43:07.948228,Teclado,3,946.8868050232273,2381,2840.660415069682
2025-06-25 02:43:07.948228,Teclado,6,1233.5975767348175,4717,7401.585460408905
2026-01-15 02:43:07.948228,RAM,5,417.5747129513442,1812,2087.873564756721
2025-08-15 02:43:07.948228,Headset,6,1619.6853260692865,4910,9718.11195641572
2025-12-02 02:43:07.948228,Mouse,1,1936.289817139266,4204,1936.289817139266
2025-06-05 02:43:07.948228,Webcam,7,573.7679191834651,4383,4016.375434284256
2025-03-08 02:43:07.948228,SSD,9,1014.9106056210653,2990,9134.195450589588
2026-01-01 02:43:07.948228,Webcam,2,217.9264154874289,3529,435.8528309748578
2026-01-23 02:43:07.948228,Webcam,5,1140.3164801027883,1894,5701.582400513942
2025-06-06 02:43:07.948228,RAM,4,1030.427711601027,2567,4121.710846404108
2025-10-22 02:43:07.948228,Monitor,6,331.6511441024013,4376,1989.9068646144078
2025-06-28 02:43:07.948228,Webcam,6,912.0291155802463,3316,5472.174693481478
2025-11-22 02:43:07.948228,Teclado,2,701.5040715687984,1413,1403.0081431375968
2025-05-07 02:43:07.948228,Monitor,2,1067.5702068451192,1024,2135.1404136902383
2025-10-18 02:43:07.948228,Laptop,4,1192.0259540861584,3004,4768.103816344634
2025-10-07 02:43:07.948228,Webcam,1,66.56637828405854,1315,66.56637828405854
2025-06-21 02:43:07.948228,Webcam,9,1533.961666751633,1570,13805.655000764697
2026-01-09 02:43:07.948228,Laptop,7,1440.3778691303946,1724,10082.645083912763
2025-05-20 02:43:07.948228,Webcam,7,764.2584531027182,4739,5349.809171719027
2025-03-29 02:43:07.948228,Laptop,3,153.22507435919562,4055,459.67522307758685
2025-01-30 02:43:07.948228,Monitor,3,1522.1184525808483,2849,4566.355357742545
2025-11-28 02:43:07.948228,Teclado,1,1912.5915629323583,2299,1912.5915629323583
2025-10-09 02:43:07.948228,Laptop,3,518.2956122429277,2953,1554.8868367287832
2025-06-17 02:43:07.948228,Mouse,3,680.8729967872239,1388,2042.6189903616716
2025-03-06 02:43:07.948228,RAM,4,408.43513448953917,3769,1633.7405379581567
2025-07-07 02:43:07.948228,RAM,4,1175.0254405224373,1443,4700.101762089749
2025-02-06 02:43:07.948228,Laptop,3,351.94071956253714,4046,1055.8221586876114
2025-09-18 02:43:07.948228,RAM,8,744.57818974969,4498,5956.62551799752
2025-05-07 02:43:07.948228,Webcam,8,1409.1753771718127,4128,11273.403017374501
2025-06-24 02:43:07.948228,SSD,1,1142.2261668682293,3744,1142.2261668682293
2025-11-28 02:43:07.948228,SSD,7,803.6020004394737,1970,5625.214003076316
2025-08-24 02:43:07.948228,RAM,2,869.4867235247067,4637,1738.9734470494134
2025-06-08 02:43:07.948228,Monitor,1,1146.1162211152975,3768,1146.1162211152975
2025-06-29 02:43:07.948228,Headset,3,61.43621937996454,3415,184.30865813989362
2025-03-23 02:43:07.948228,Monitor,4,203.09424348453922,2964,812.3769739381569
2025-05-28 02:43:07.948228,Headset,6,1768.4532321378726,3389,10610.719392827235
2025-07-08 02:43:07.948228,SSD,5,201.864028728017,2828,1009.320143640085
2025-05-24 02:43:07.948228,SSD,4,1428.267012610485,4923,5713.06805044194
2025-04-13 02:43:07.948228,Laptop,8,1844.0744200126526,1303,14752.59536010122
2025-05-21 02:43:07.948228,Teclado,4,577.8330283883756,1763,2311.3321135535025
2025-05-12 02:43:07.948228,Mouse,2,772.4583022660528,4445,1544.9166045321056
2026-01-03 02:43:07.948228,Monitor,3,1159.3967413971968,2973,3478.1902241915905
2025-10-09 02:43:07.948228,Webcam,6,1769.3324907952401,1815,10615.99494477144
2025-09-12 02:43:07.948228,Headset,8,1886.7158951578194,3159,15093.727161262555
2025-05-20 02:43:07.948228,RAM,8,1492.1483338169728,1877,11937.186670535782
2025-05-07 02:43:07.948228,Webcam,9,218.90853366665334,4077,1970.17680299988
2025-06-30 02:43:07.948228,Teclado,7,1354.850603292959,3977,9483.954223050714
2026-01-12 02:43:07.948228,Headset,2,850.092257651691,1702,1700.184515303382
2026-01-01 02:43:07.948228,Monitor,8,967.86694900757,3893,7742.93559206056
2025-08-10 02:43:07.948228,Laptop,7,145.83936117309523,1943,1020.8755282116666
2025-12-04 02:43:07.948228,Webcam,8,422.5711717253985,3326,3380.569373803188
2025-07-10 02:43:07.948228,Teclado,3,1591.5015346906132,3429,4774.50460407184
2025-08-24 02:43:07.948228,Monitor,7,935.2197244433265,4923,6546.538071103286
2025-07-16 02:43:07.948228,SSD,9,638.2413711807403,3060,5744.172340626663
2025-07-08 02:43:07.948228,SSD,3,798.8371942316684,1302,2396.511582695005
2025-04-06 02:43:07.948228,Monitor,6,1716.0790509850765,2579,10296.474305910458
2025-11-13 02:43:07.948228,Monitor,2,1510.548083939666,4688,3021.096167879332
2025-11-01 02:43:07.948228,Monitor,2,581.0150245031114,1159,1162.0300490062227
2025-11-28 02:43:07.948228,Headset,5,279.128588414128,3201,1395.64294207064
2025-06-12 02:43:07.948228,Monitor,5,541.3965322059398,3801,2706.982661029699
2025-08-11 02:43:07.948228,Webcam,7,1845.4750795567306,3228,12918.325556897114
2025-06-05 02:43:07.948228,Teclado,2,1184.098233807023,4597,2368.196467614046
2025-03-02 02:43:07.948228,Headset,7,1090.2864070523265,2203,7632.004849366285
2025-07-23 02:43:07.948228,Monitor,5,1212.9675194003,3424,6064.8375970015
2025-02-19 02:43:07.948228,Mouse,6,763.7551182057048,4875,4582.530709234228
2025-09-23 02:43:07.948228,RAM,8,1623.85868962305,3823,12990.8695169844
2025-07-05 02:43:07.948228,Mouse,4,1070.408186135487,2191,4281.632744541948
2025-03-07 02:43:07.948228,Teclado,7,277.6584103991513,4285,1943.6088727940592
2025-09-15 02:43:07.948228,SSD,6,301.67699341667276,2173,1810.0619605000365
2026-01-28 02:43:07.948228,Laptop,2,1096.8753356801058,3063,2193.7506713602115
2025-03-20 02:43:07.948228,Laptop,8,1876.3119252381364,2114,15010.495401905091
2025-10-19 02:43:07.948228,RAM,9,651.2866372685876,2143,5861.579735417288
2025-11-07 02:43:07.948228,SSD,5,1745.6052792754756,2979,8728.026396377378
2025-02-24 02:43:07.948228,Headset,4,1539.9863938288147,1252,6159.945575315259
2025-09-11 02:43:07.948228,Headset,6,533.2342636684684,4131,3199.4055820108106
2025-11-01 02:43:07.948228,Headset,8,120.86445921667278,4337,966.9156737333823
2025-11-10 02:43:07.948228,Laptop,3,248.60216702764635,2432,745.806501082939
2025-05-05 02:43:07.948228,Mouse,1,1470.5631710025084,3078,1470.5631710025084
2025-11-08 02:43:07.948228,Laptop,4,439.35598917926103,4092,1757.4239567170441
2025-12-11 02:43:07.948228,Webcam,4,773.9782949855179,1730,3095.9131799420716
2025-11-28 02:43:07.948228,Monitor,1,1028.3133737125286,4664,1028.3133737125286
2025-06-24 02:43:07.948228,Headset,9,1464.6629284778176,3336,13181.966356300358
2025-02-01 02:43:07.948228,Mouse,3,270.8008853552945,4614,812.4026560658835
2025-03-04 02:43:07.948228,Teclado,5,842.4144902910499,1497,4212.072451455249
2025-08-08 02:43:07.948228,RAM,6,995.8921728282561,4817,5975.353036969536
2025-03-18 02:43:07.948228,Teclado,8,1104.6127747445023,4545,8836.902197956018
2025-02-14 02:43:07.948228,Monitor,6,1645.8032507206726,2428,9874.819504324036
